Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR8,2020,1,3,1,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,2,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,3,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,4,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,5,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,6,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,7,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,8,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,9,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,10,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,11,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,12,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,13,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,14,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,15,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,16,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,17,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-01,DR8,2020,1,3,18,Volkswagen e-up!,32.3,1,14.0,40,1,0.42,0.53,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR8,2020,1,3,19,Volkswagen e-up!,32.3,1,14.0,40,1,0.53,0.65,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR8,2020,1,3,20,Volkswagen e-up!,32.3,1,14.0,40,1,0.65,0.76,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR8,2020,1,3,21,Volkswagen e-up!,32.3,1,14.0,40,1,0.76,0.88,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR8,2020,1,3,22,Volkswagen e-up!,32.3,1,14.0,40,1,0.88,0.99,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR8,2020,1,3,23,Volkswagen e-up!,32.3,1,14.0,40,1,0.99,1.0,Single phase 16A,3.7,4,0.25,,,
2020-01-01,DR8,2020,1,3,24,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,1,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,2,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,3,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,4,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,5,Volkswagen e-up!,32.3,1,14.0,40,2,1.0,0.91,,,,,60,20,2.8
2020-01-02,DR8,2020,1,4,6,Volkswagen e-up!,32.3,1,14.0,40,2,0.91,0.82,,,,,60,20,2.8
2020-01-02,DR8,2020,1,4,7,Volkswagen e-up!,32.3,1,14.0,40,2,0.82,0.73,,,,,60,20,2.8
2020-01-02,DR8,2020,1,4,8,Volkswagen e-up!,32.3,1,14.0,40,2,0.73,0.64,,,,,60,20,2.8
2020-01-02,DR8,2020,1,4,9,Volkswagen e-up!,32.3,1,14.0,40,2,0.64,0.5,,,,,46,15.33,2
2020-01-02,DR8,2020,1,4,10,Volkswagen e-up!,32.3,1,14.0,40,1,0.5,1.0,3 phase-DC,50.0,24,20.0,,,
2020-01-02,DR8,2020,1,4,11,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,12,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,13,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,14,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,15,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,16,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,17,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,18,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,19,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,20,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,21,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,22,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,23,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-02,DR8,2020,1,4,24,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,1,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,2,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,3,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,4,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,5,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,6,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,7,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,8,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,9,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,10,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,11,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,12,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,13,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,14,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,15,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,16,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,17,Volkswagen e-up!,32.3,1,14.0,40,2,1.0,0.75,,,,,17,12.75,2
2020-01-03,DR8,2020,1,5,18,Volkswagen e-up!,32.3,1,14.0,40,1,0.75,0.83,3 phase-DC,50.0,4,3.33,,,
2020-01-03,DR8,2020,1,5,19,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,20,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,21,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,22,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,23,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-03,DR8,2020,1,5,24,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,1,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,2,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,3,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,4,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,5,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,6,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,7,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,8,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,9,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,10,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,11,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,12,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,13,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,14,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,15,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,16,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,17,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,18,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,19,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,20,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,21,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-04,DR8,2020,1,6,22,Volkswagen e-up!,32.3,1,14.0,40,2,0.83,0.58,,,,,55,27.5,4
2020-01-04,DR8,2020,1,6,23,Volkswagen e-up!,32.3,1,14.0,40,1,0.58,0.81,Single phase 32A,7.4,60,7.4,,,
2020-01-04,DR8,2020,1,6,24,Volkswagen e-up!,32.3,1,14.0,40,1,0.81,1.0,Single phase 32A,7.4,50,6.17,,,
2020-01-05,DR8,2020,1,7,1,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,2,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,3,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,4,Volkswagen e-up!,32.3,1,14.0,40,2,1.0,0.91,,,,,60,20,2.8
2020-01-05,DR8,2020,1,7,5,Volkswagen e-up!,32.3,1,14.0,40,2,0.91,0.82,,,,,60,20,2.8
2020-01-05,DR8,2020,1,7,6,Volkswagen e-up!,32.3,1,14.0,40,2,0.82,0.73,,,,,60,20,2.8
2020-01-05,DR8,2020,1,7,7,Volkswagen e-up!,32.3,1,14.0,40,2,0.73,0.64,,,,,60,20,2.8
2020-01-05,DR8,2020,1,7,8,Volkswagen e-up!,32.3,1,14.0,40,2,0.64,0.55,,,,,60,20,2.8
2020-01-05,DR8,2020,1,7,9,Volkswagen e-up!,32.3,1,14.0,40,2,0.55,0.46,,,,,60,20,2.8
2020-01-05,DR8,2020,1,7,10,Volkswagen e-up!,32.3,1,14.0,40,2,0.46,0.37,,,,,60,20,2.8
2020-01-05,DR8,2020,1,7,11,Volkswagen e-up!,32.3,1,14.0,40,2,0.37,0.25,,,,,39,13.0,2
2020-01-05,DR8,2020,1,7,12,Volkswagen e-up!,32.3,1,14.0,40,1,0.25,0.83,3 phase-DC,50.0,28,23.33,,,
2020-01-05,DR8,2020,1,7,13,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,14,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,15,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,16,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,17,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,18,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,19,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,20,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,21,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,22,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,23,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-05,DR8,2020,1,7,24,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,1,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,2,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,3,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,4,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,5,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,6,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,7,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,8,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,9,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,10,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,11,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,12,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,13,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,14,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,15,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,16,Volkswagen e-up!,32.3,1,14.0,40,2,0.83,0.7,,,,,60,30,4.2
2020-01-06,DR8,2020,1,1,17,Volkswagen e-up!,32.3,1,14.0,40,2,0.7,0.57,,,,,60,30,4.2
2020-01-06,DR8,2020,1,1,18,Volkswagen e-up!,32.3,1,14.0,40,2,0.57,0.33,,,,,51,25.5,4
2020-01-06,DR8,2020,1,1,19,Volkswagen e-up!,32.3,1,14.0,40,1,0.33,1.0,3 phase-32A per phase,22.0,59,21.63,,,
2020-01-06,DR8,2020,1,1,20,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,21,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,22,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,23,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-06,DR8,2020,1,1,24,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,1,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,2,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,3,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,4,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,5,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,6,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,7,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,8,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,9,Volkswagen e-up!,32.3,1,14.0,40,2,1.0,0.89,,,,,60,25,3.5
2020-01-07,DR8,2020,1,2,10,Volkswagen e-up!,32.3,1,14.0,40,2,0.89,0.78,,,,,60,25,3.5
2020-01-07,DR8,2020,1,2,11,Volkswagen e-up!,32.3,1,14.0,40,2,0.78,0.67,,,,,3,1.25,0
2020-01-07,DR8,2020,1,2,12,Volkswagen e-up!,32.3,1,14.0,40,1,0.67,1.0,3 phase-DC,50.0,16,13.33,,,
2020-01-07,DR8,2020,1,2,13,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,14,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,15,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,16,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-07,DR8,2020,1,2,17,Volkswagen e-up!,32.3,1,14.0,40,2,1.0,0.81,,,,,60,45,6.3
2020-01-07,DR8,2020,1,2,18,Volkswagen e-up!,32.3,1,14.0,40,2,0.81,0.62,,,,,60,45,6.3
2020-01-07,DR8,2020,1,2,19,Volkswagen e-up!,32.3,1,14.0,40,2,0.62,0.33,,,,,26,19.5,3
2020-01-07,DR8,2020,1,2,20,Volkswagen e-up!,32.3,1,14.0,40,1,0.33,0.67,3 phase-16A per phase,11.0,60,11.0,,,
2020-01-07,DR8,2020,1,2,21,Volkswagen e-up!,32.3,1,14.0,40,1,0.67,1.0,3 phase-16A per phase,11.0,58,10.63,,,
2020-01-07,DR8,2020,1,2,22,Volkswagen e-up!,32.3,1,14.0,40,2,1.0,0.25,,,,,51,147.9,21
2020-01-07,DR8,2020,1,2,23,Volkswagen e-up!,32.3,1,14.0,40,1,0.25,1.0,3 phase-DC,50.0,37,30.83,,,
2020-01-07,DR8,2020,1,2,24,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-08,DR8,2020,1,3,1,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-08,DR8,2020,1,3,2,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-08,DR8,2020,1,3,3,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-08,DR8,2020,1,3,4,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-08,DR8,2020,1,3,5,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-08,DR8,2020,1,3,6,Volkswagen e-up!,32.3,1,14.0,40,0,,,,,,,,,
2020-01-08,DR8,2020,1,3,7,Volkswagen e-up!,32.3,1,14.0,40,2,1.0,0.91,,,,,60,20,2.8
2020-01-08,DR8,2020,1,3,8,Volkswagen e-up!,32.3,1,14.0,40,2,0.91,0.82,,,,,60,20,2.8
