Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR3,2020,1,3,1,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,2,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,3,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,4,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,5,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,6,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,7,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,8,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,9,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,10,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,11,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,12,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,13,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,14,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,15,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,16,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,17,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,18,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,19,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,20,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,21,Nissan Leaf e+,62.0,2,17.1,100,0,,,,,,,,,
2020-01-01,DR3,2020,1,3,22,Nissan Leaf e+,62.0,2,17.1,100,1,0.33,0.39,Single phase 16A,3.7,60,3.7,,,
