Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR5,2020,1,3,1,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,2,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,3,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,4,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,5,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,6,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,7,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,8,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,9,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,10,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,11,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,12,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,13,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,1,0.83,0.92,3 phase-DC,50.0,6,5.0,,,
2020-01-01,DR5,2020,1,3,14,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,15,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,16,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,17,Tesla Model 3 Standard Range Plus,54.0,2,14.9,150,0,,,,,,,,,
