Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR7,2020,1,3,1,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,2,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,3,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,4,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,5,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,6,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,7,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,8,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,9,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,10,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,11,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,12,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,13,Kia e-Niro 64kWh,64.0,2,15.9,100,1,0.42,0.92,3 phase-60A per phase,43.0,44,31.53,,,
2020-01-01,DR7,2020,1,3,14,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,15,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,16,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,17,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,18,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,19,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,20,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,21,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,22,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,23,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,24,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,1,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,2,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,3,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,4,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,5,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,6,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,7,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,8,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,9,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,10,Kia e-Niro 64kWh,64.0,2,15.9,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,11,Kia e-Niro 64kWh,64.0,2,15.9,100,2,0.92,0.86,,,,,60,25,3.98
2020-01-02,DR7,2020,1,4,12,Kia e-Niro 64kWh,64.0,2,15.9,100,2,0.86,0.8,,,,,60,25,3.98
2020-01-02,DR7,2020,1,4,13,Kia e-Niro 64kWh,64.0,2,15.9,100,2,0.8,0.74,,,,,60,25,3.98
