Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR9,2020,1,3,1,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,2,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,3,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,4,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,5,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,6,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,7,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,8,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,9,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,10,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,11,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,12,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,13,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,14,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.42,0.52,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR9,2020,1,3,15,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.52,0.61,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR9,2020,1,3,16,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.61,0.71,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR9,2020,1,3,17,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.71,0.75,Single phase 16A,3.7,25,1.54,,,
2020-01-01,DR9,2020,1,3,18,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,19,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,20,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,21,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,22,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,23,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR9,2020,1,3,24,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,1,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,2,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,3,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,4,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,5,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,6,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,7,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,8,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,9,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,10,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,11,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,12,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,13,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.75,0.68,,,,,60,20,2.76
2020-01-02,DR9,2020,1,4,14,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.68,0.58,,,,,22,7.33,1
2020-01-02,DR9,2020,1,4,15,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.58,1.0,3 phase-DC,50.0,19,15.83,,,
2020-01-02,DR9,2020,1,4,16,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,17,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,18,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,19,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,20,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,21,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,22,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,23,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR9,2020,1,4,24,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,1,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,2,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,3,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,4,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,5,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,6,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,7,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,8,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,9,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,10,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,11,Hyundai Ioniq electric,38.3,1,13.8,100,2,1.0,0.89,,,,,60,30,4.14
2020-01-03,DR9,2020,1,5,12,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.89,0.78,,,,,60,30,4.14
2020-01-03,DR9,2020,1,5,13,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.78,0.67,,,,,60,30,4.14
2020-01-03,DR9,2020,1,5,14,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.67,0.56,,,,,60,30,4.14
2020-01-03,DR9,2020,1,5,15,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.56,0.45,,,,,60,30,4.14
2020-01-03,DR9,2020,1,5,16,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.45,0.33,,,,,12,6.0,1
2020-01-03,DR9,2020,1,5,17,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.33,0.75,3 phase-DC,120.0,10,20.0,,,
2020-01-03,DR9,2020,1,5,18,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,19,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,20,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,21,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,22,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,23,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-03,DR9,2020,1,5,24,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-04,DR9,2020,1,6,1,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-04,DR9,2020,1,6,2,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-04,DR9,2020,1,6,3,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-04,DR9,2020,1,6,4,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-04,DR9,2020,1,6,5,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-04,DR9,2020,1,6,6,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-04,DR9,2020,1,6,7,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.75,0.66,,,,,60,25,3.45
2020-01-04,DR9,2020,1,6,8,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.66,0.57,,,,,60,25,3.45
2020-01-04,DR9,2020,1,6,9,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.57,0.48,,,,,60,25,3.45
2020-01-04,DR9,2020,1,6,10,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.48,0.39,,,,,60,25,3.45
2020-01-04,DR9,2020,1,6,11,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.39,0.25,,,,,33,13.75,2
