Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR6,2020,1,3,1,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,2,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,3,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,4,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,5,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,6,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,7,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,8,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,9,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,10,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,11,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,12,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,13,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,14,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,15,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,16,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,17,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,18,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,19,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,20,Renault Zoe R110,52.0,2,16.5,50,1,0.17,1.0,3 phase-60A per phase,43.0,60,43.0,,,
2020-01-01,DR6,2020,1,3,21,Renault Zoe R110,52.0,2,16.5,50,1,1.0,1.0,3 phase-60A per phase,43.0,0,0.0,,,
2020-01-01,DR6,2020,1,3,22,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,23,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,24,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,1,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,2,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,3,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,4,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,5,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,6,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,7,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,8,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,9,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,10,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,11,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,12,Renault Zoe R110,52.0,2,16.5,50,2,1.0,0.9,,,,,60,30,4.95
2020-01-02,DR6,2020,1,4,13,Renault Zoe R110,52.0,2,16.5,50,2,0.9,0.8,,,,,60,30,4.95
2020-01-02,DR6,2020,1,4,14,Renault Zoe R110,52.0,2,16.5,50,2,0.8,0.7,,,,,60,30,4.95
2020-01-02,DR6,2020,1,4,15,Renault Zoe R110,52.0,2,16.5,50,2,0.7,0.6,,,,,60,30,4.95
2020-01-02,DR6,2020,1,4,16,Renault Zoe R110,52.0,2,16.5,50,2,0.6,0.5,,,,,60,30,4.95
2020-01-02,DR6,2020,1,4,17,Renault Zoe R110,52.0,2,16.5,50,2,0.5,0.4,,,,,60,30,4.95
2020-01-02,DR6,2020,1,4,18,Renault Zoe R110,52.0,2,16.5,50,2,0.4,0.25,,,,,53,26.5,4
2020-01-02,DR6,2020,1,4,19,Renault Zoe R110,52.0,2,16.5,50,1,0.25,0.83,3 phase-DC,50.0,36,30.0,,,
2020-01-02,DR6,2020,1,4,20,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,21,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,22,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,23,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,24,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,1,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,2,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,3,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,4,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,5,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,6,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,7,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,8,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,9,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,10,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,11,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,12,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,13,Renault Zoe R110,52.0,2,16.5,50,0,,,,,,,,,
2020-01-03,DR6,2020,1,5,14,Renault Zoe R110,52.0,2,16.5,50,2,0.83,0.73,,,,,60,30,4.95
2020-01-03,DR6,2020,1,5,15,Renault Zoe R110,52.0,2,16.5,50,2,0.73,0.63,,,,,60,30,4.95
2020-01-03,DR6,2020,1,5,16,Renault Zoe R110,52.0,2,16.5,50,2,0.63,0.53,,,,,60,30,4.95
2020-01-03,DR6,2020,1,5,17,Renault Zoe R110,52.0,2,16.5,50,2,0.53,0.42,,,,,19,9.5,2
2020-01-03,DR6,2020,1,5,18,Renault Zoe R110,52.0,2,16.5,50,1,0.42,0.49,Single phase 16A,3.7,60,3.7,,,
2020-01-03,DR6,2020,1,5,19,Renault Zoe R110,52.0,2,16.5,50,1,0.49,0.56,Single phase 16A,3.7,60,3.7,,,
