Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR7,2020,1,3,1,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,2,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,3,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,4,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,5,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,6,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,7,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,8,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,9,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,10,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,11,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,12,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,13,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,14,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,15,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,16,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,17,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,18,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,19,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,20,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,21,Honda e,35.5,1,17.2,100,1,0.33,1.0,3 phase-DC,120.0,14,28.0,,,
2020-01-01,DR7,2020,1,3,22,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,23,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-01,DR7,2020,1,3,24,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,1,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,2,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,3,Honda e,35.5,1,17.2,100,2,1.0,0.85,,,,,60,30,5.16
2020-01-02,DR7,2020,1,4,4,Honda e,35.5,1,17.2,100,2,0.85,0.7,,,,,60,30,5.16
2020-01-02,DR7,2020,1,4,5,Honda e,35.5,1,17.2,100,2,0.7,0.55,,,,,60,30,5.16
2020-01-02,DR7,2020,1,4,6,Honda e,35.5,1,17.2,100,2,0.55,0.4,,,,,60,30,5.16
2020-01-02,DR7,2020,1,4,7,Honda e,35.5,1,17.2,100,2,0.4,0.17,,,,,43,21.5,4
2020-01-02,DR7,2020,1,4,8,Honda e,35.5,1,17.2,100,1,0.17,0.25,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR7,2020,1,4,9,Honda e,35.5,1,17.2,100,1,0.25,0.34,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR7,2020,1,4,10,Honda e,35.5,1,17.2,100,1,0.34,0.42,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR7,2020,1,4,11,Honda e,35.5,1,17.2,100,1,0.42,0.51,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR7,2020,1,4,12,Honda e,35.5,1,17.2,100,1,0.51,0.59,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR7,2020,1,4,13,Honda e,35.5,1,17.2,100,1,0.59,0.68,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR7,2020,1,4,14,Honda e,35.5,1,17.2,100,1,0.68,0.76,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR7,2020,1,4,15,Honda e,35.5,1,17.2,100,1,0.76,0.85,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR7,2020,1,4,16,Honda e,35.5,1,17.2,100,1,0.85,0.93,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR7,2020,1,4,17,Honda e,35.5,1,17.2,100,1,0.93,1.0,Regular electricity socket 13A,3.0,49,2.45,,,
2020-01-02,DR7,2020,1,4,18,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,19,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,20,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,21,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,22,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,23,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-02,DR7,2020,1,4,24,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,1,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,2,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,3,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,4,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,5,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,6,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,7,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,8,Honda e,35.5,1,17.2,100,2,1.0,0.92,,,,,33,16.5,2.84
2020-01-03,DR7,2020,1,5,9,Honda e,35.5,1,17.2,100,1,0.92,1.0,3 phase-32A per phase,22.0,8,2.93,,,
2020-01-03,DR7,2020,1,5,10,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,11,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,12,Honda e,35.5,1,17.2,100,0,,,,,,,,,
2020-01-03,DR7,2020,1,5,13,Honda e,35.5,1,17.2,100,0,,,,,,,,,
