Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR2,2020,1,3,1,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,2,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,3,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,4,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,5,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,6,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,7,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,8,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,9,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,10,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,11,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,12,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,13,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,14,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,15,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,16,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,17,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,18,Smart forfour EQ,17.6,1,17.0,22,1,0.33,0.75,Single phase 32A,7.4,60,7.4,,,
2020-01-01,DR2,2020,1,3,19,Smart forfour EQ,17.6,1,17.0,22,1,0.75,0.83,Single phase 32A,7.4,11,1.36,,,
2020-01-01,DR2,2020,1,3,20,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,21,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,22,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,23,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-01,DR2,2020,1,3,24,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-02,DR2,2020,1,4,1,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-02,DR2,2020,1,4,2,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
2020-01-02,DR2,2020,1,4,3,Smart forfour EQ,17.6,1,17.0,22,0,,,,,,,,,
