Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR4,2020,1,3,1,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,2,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,3,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,4,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,5,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,6,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,7,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,8,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,9,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,10,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,11,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,12,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,13,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,14,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,15,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,16,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,17,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,18,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,19,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,20,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,1,0.83,1.0,3 phase-DC,120.0,6,12.0,,,
2020-01-01,DR4,2020,1,3,21,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,22,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,23,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
2020-01-01,DR4,2020,1,3,24,Volkswagen ID.3 Pro Performance,58.0,2,15.4,100,0,,,,,,,,,
