Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR5,2020,1,3,1,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,2,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,3,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,4,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,5,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,6,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,7,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,8,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,9,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,10,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,11,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,12,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,13,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,14,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,15,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-01,DR5,2020,1,3,16,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.5,0.59,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR5,2020,1,3,17,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.59,0.68,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR5,2020,1,3,18,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.68,0.78,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR5,2020,1,3,19,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.78,0.87,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR5,2020,1,3,20,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.87,0.96,Single phase 16A,3.7,60,3.7,,,
2020-01-01,DR5,2020,1,3,21,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.96,1.0,Single phase 16A,3.7,25,1.54,,,
2020-01-01,DR5,2020,1,3,22,Nissan e-NV200 evalia,40.0,2,25.9,50,2,1.0,0.5,,,,,11,14.67,4
2020-01-01,DR5,2020,1,3,23,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.5,0.69,Single phase 32A,7.4,60,7.4,,,
2020-01-01,DR5,2020,1,3,24,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.69,0.87,Single phase 32A,7.4,60,7.4,,,
2020-01-02,DR5,2020,1,4,1,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.87,1.0,Single phase 32A,7.4,42,5.18,,,
2020-01-02,DR5,2020,1,4,2,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,3,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,4,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,5,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,6,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,7,Nissan e-NV200 evalia,40.0,2,25.9,50,2,1.0,0.83,,,,,53,26.5,6.86
2020-01-02,DR5,2020,1,4,8,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.83,1.0,3 phase-32A per phase,22.0,19,6.97,,,
2020-01-02,DR5,2020,1,4,9,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,10,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,11,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,12,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,13,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,14,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,15,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,16,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,17,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,18,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,19,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,20,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,21,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,22,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,23,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-02,DR5,2020,1,4,24,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,1,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,2,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,3,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,4,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,5,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,6,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,7,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,8,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,9,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,10,Nissan e-NV200 evalia,40.0,2,25.9,50,2,1.0,0.81,,,,,60,30,7.77
2020-01-03,DR5,2020,1,5,11,Nissan e-NV200 evalia,40.0,2,25.9,50,2,0.81,0.42,,,,,59,29.5,8
2020-01-03,DR5,2020,1,5,12,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.42,0.75,3 phase-60A per phase,43.0,19,13.62,,,
2020-01-03,DR5,2020,1,5,13,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,14,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,15,Nissan e-NV200 evalia,40.0,2,25.9,50,0,,,,,,,,,
2020-01-03,DR5,2020,1,5,16,Nissan e-NV200 evalia,40.0,2,25.9,50,2,0.75,0.59,,,,,60,25,6.48
2020-01-03,DR5,2020,1,5,17,Nissan e-NV200 evalia,40.0,2,25.9,50,2,0.59,0.43,,,,,60,25,6.48
2020-01-03,DR5,2020,1,5,18,Nissan e-NV200 evalia,40.0,2,25.9,50,2,0.43,0.27,,,,,60,25,6.48
2020-01-03,DR5,2020,1,5,19,Nissan e-NV200 evalia,40.0,2,25.9,50,2,0.27,0.08,,,,,8,3.33,1
2020-01-03,DR5,2020,1,5,20,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.08,0.15,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-03,DR5,2020,1,5,21,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.15,0.23,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-03,DR5,2020,1,5,22,Nissan e-NV200 evalia,40.0,2,25.9,50,1,0.23,0.3,Regular electricity socket 13A,3.0,60,3.0,,,
