Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR6,2020,1,3,1,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,2,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,3,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,4,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,5,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,6,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,7,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,8,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,9,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,10,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,11,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,12,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,13,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,14,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,15,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,16,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,17,Smart fortwo EQ,17.6,1,16.35,22,1,0.67,1.0,3 phase-32A per phase,22.0,16,5.87,,,
2020-01-01,DR6,2020,1,3,18,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,19,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,20,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,21,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,22,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-01,DR6,2020,1,3,23,Smart fortwo EQ,17.6,1,16.35,22,2,1.0,0.83,,,,,25,18.75,3.07
2020-01-01,DR6,2020,1,3,24,Smart fortwo EQ,17.6,1,16.35,22,1,0.83,1.0,Regular electricity socket 13A,3.0,60,3.0,,,
2020-01-02,DR6,2020,1,4,1,Smart fortwo EQ,17.6,1,16.35,22,1,1.0,1.0,Regular electricity socket 13A,3.0,0,0.0,,,
2020-01-02,DR6,2020,1,4,2,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,3,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,4,Smart fortwo EQ,17.6,1,16.35,22,2,1.0,0.81,,,,,60,20,3.27
2020-01-02,DR6,2020,1,4,5,Smart fortwo EQ,17.6,1,16.35,22,2,0.81,0.62,,,,,60,20,3.27
2020-01-02,DR6,2020,1,4,6,Smart fortwo EQ,17.6,1,16.35,22,2,0.62,0.33,,,,,37,12.33,2
2020-01-02,DR6,2020,1,4,7,Smart fortwo EQ,17.6,1,16.35,22,1,0.33,1.0,3 phase-DC,120.0,32,64.0,,,
2020-01-02,DR6,2020,1,4,8,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,9,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,10,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,11,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
2020-01-02,DR6,2020,1,4,12,Smart fortwo EQ,17.6,1,16.35,22,0,,,,,,,,,
