Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-01,DR1,2020,1,3,1,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR1,2020,1,3,2,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR1,2020,1,3,3,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR1,2020,1,3,4,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR1,2020,1,3,5,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR1,2020,1,3,6,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR1,2020,1,3,7,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.67,0.92,3 phase-16A per phase,11.0,52,9.53,,,
2020-01-01,DR1,2020,1,3,8,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.92,0.79,,,,,60,105,14.49
2020-01-01,DR1,2020,1,3,9,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.79,0.17,,,,,57,99.75,14
2020-01-01,DR1,2020,1,3,10,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.17,0.36,Single phase 32A,7.4,60,7.4,,,
2020-01-01,DR1,2020,1,3,11,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.36,0.56,Single phase 32A,7.4,60,7.4,,,
2020-01-01,DR1,2020,1,3,12,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.56,0.75,Single phase 32A,7.4,60,7.4,,,
2020-01-01,DR1,2020,1,3,13,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.75,0.94,Single phase 32A,7.4,60,7.4,,,
2020-01-01,DR1,2020,1,3,14,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.94,1.0,Single phase 32A,7.4,18,2.22,,,
2020-01-01,DR1,2020,1,3,15,Hyundai Ioniq electric,38.3,1,13.8,100,2,1.0,0.82,,,,,60,60,8.28
2020-01-01,DR1,2020,1,3,16,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.82,0.64,,,,,60,60,8.28
2020-01-01,DR1,2020,1,3,17,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.64,0.46,,,,,60,60,8.28
2020-01-01,DR1,2020,1,3,18,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.46,0.17,,,,,37,37.0,5
2020-01-01,DR1,2020,1,3,19,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.17,0.42,3 phase-32A per phase,22.0,26,9.53,,,
2020-01-01,DR1,2020,1,3,20,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR1,2020,1,3,21,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-01,DR1,2020,1,3,22,Hyundai Ioniq electric,38.3,1,13.8,100,2,0.42,0.17,,,,,16,14.67,2
2020-01-01,DR1,2020,1,3,23,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.17,0.46,3 phase-16A per phase,11.0,60,11.0,,,
2020-01-01,DR1,2020,1,3,24,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.46,0.74,3 phase-16A per phase,11.0,60,11.0,,,
2020-01-02,DR1,2020,1,4,1,Hyundai Ioniq electric,38.3,1,13.8,100,1,0.74,1.0,3 phase-16A per phase,11.0,53,9.72,,,
2020-01-02,DR1,2020,1,4,2,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR1,2020,1,4,3,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR1,2020,1,4,4,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
2020-01-02,DR1,2020,1,4,5,Hyundai Ioniq electric,38.3,1,13.8,100,0,,,,,,,,,
